stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
74096,74096,TOR S. GIOVANNI/BELCARI,ALTEZZA SBOCCO VIA BELCARI,41.977560,12.557094,,http://muovi.roma.it/percorso/js?query=74096&cl=1,,,Europe/Rome,0
74097,74097,CASILINA/CAMBELLOTTI,ALT. SCALETTE CAVALCAVIA DI VIA CAMBELLOTTI CORSIA LATERALE,41.862799,12.627060,,http://muovi.roma.it/percorso/js?query=74097&cl=1,,,Europe/Rome,0
74098,74098,SETTEBAGNI/FANTONI,30 M. DOPO VIA L.CARRER PRIMA CIVICO 398,41.966394,12.548041,,http://muovi.roma.it/percorso/js?query=74098&cl=1,,,Europe/Rome,0
74099,74099,SETTEBAGNI/MOTORIZZAZIONE,50 M. DOPO CIVICO 340,41.968361,12.545481,,http://muovi.roma.it/percorso/js?query=74099&cl=1,,,Europe/Rome,0
74100,74100,SETTEBAGNI/VIGNE NUOVE,150 M. PRIMA VIA VIGNE NUOVE - 35 M. PRIMA CIVICO 384,41.970253,12.544168,,http://muovi.roma.it/percorso/js?query=74100&cl=1,,,Europe/Rome,0
74104,74104,CASILINA/CAMBELLOTTI,ALT. SCALETTE CAVALCAVIA DI VIA CAMBELLOTTI CORSIA LATERALE,41.862499,12.627505,,http://muovi.roma.it/percorso/js?query=74104&cl=1,,,Europe/Rome,0
74105,74105,BUFALOTTA/MIGNOSI,20 M. DOPO VIA P.MIGNOSI ALTEZZA CIVICO 777,41.966993,12.549712,,http://muovi.roma.it/percorso/js?query=74105&cl=1,,,Europe/Rome,0
74106,74106,CAMUS/ACQUA ACETOSA OSTIENSE,20 MT. DOPO VIA ACQUA ACETOSA OSTIENSE,41.805569,12.466717,,http://muovi.roma.it/percorso/js?query=74106&cl=1,,,Europe/Rome,0
74107,74107,CAMUS/GIDE,SLARGO IN PROSSIMITA'SBOCCO VIA GIDE,41.808167,12.464648,,http://muovi.roma.it/percorso/js?query=74107&cl=1,,,Europe/Rome,0
74108,74108,ACQUA ACETOSA OSTIENSE,15 MT. DOPO CIV.7,41.801471,12.479644,,http://muovi.roma.it/percorso/js?query=74108&cl=1,,,Europe/Rome,0
74109,74109,VIGNE NUOVE/MONTE RESEGONE,20 M. DOPO VIA MONTE RESEGONE DOPO FRONTE CIVICO 246,41.951505,12.536502,,http://muovi.roma.it/percorso/js?query=74109&cl=1,,,Europe/Rome,0
74110,74110,VIGNE NUOVE/MONTE MASSICO,25 M. DOPO VIA MONTE MASSICO,41.949745,12.536861,,http://muovi.roma.it/percorso/js?query=74110&cl=1,,,Europe/Rome,0
74112,74112,L.GO LA LOGGIA,30 M. DOPO VIA PORTUENSE ALTEZZA CIVICO 34 - FINE CORSA M05,41.855727,12.445961,,http://muovi.roma.it/percorso/js?query=74112&cl=1,,,Europe/Rome,0
74113,74113,PORTUENSE/VILLA FLORA,25 M. PRIMA SBOCCO VIA L. KOSSUTH FRONTE CIVICO 585 - INIZIO CORSA M50,41.855273,12.444260,,http://muovi.roma.it/percorso/js?query=74113&cl=1,,,Europe/Rome,0
74114,74114,PORTUENSE/PIETRASANTA,20 M. DOPO SBOCCO VIA PIETRASANTA,41.844081,12.410610,,http://muovi.roma.it/percorso/js?query=74114&cl=1,,,Europe/Rome,0
74117,74117,PORTUENSE/PONTE PISANO,85 M. DOPO VIA DEL PONTE PISANO DOPO CIVICO 874,41.843258,12.407221,,http://muovi.roma.it/percorso/js?query=74117&cl=1,,,Europe/Rome,0
74118,74118,PORTUENSE/FOSSO MAGLIANA,15 M. PRIMA FRONTE CIVICO 881,41.843074,12.403307,,http://muovi.roma.it/percorso/js?query=74118&cl=1,,,Europe/Rome,0
74119,74119,PORTUENSE/AZIENDA AGRICOLA,20 M. DOPO CIVICO  956,41.842591,12.388040,,http://muovi.roma.it/percorso/js?query=74119&cl=1,,,Europe/Rome,0
74120,74120,PORTUENSE/G.R.A.,15 M. DOPO FRONTE CIVICO 1019,41.840745,12.382953,,http://muovi.roma.it/percorso/js?query=74120&cl=1,,,Europe/Rome,0
74121,74121,PORTUENSE/TENUTA PISANA,25 M.DOPO VIA TENUTA DELLA PISANA DOPO CIV.1038,41.839556,12.380249,,http://muovi.roma.it/percorso/js?query=74121&cl=1,,,Europe/Rome,0
74122,74122,PORTUENSE/MURATELLA MEZZANA,15 M. DOPO CIVICO N. 1118,41.834612,12.373361,,http://muovi.roma.it/percorso/js?query=74122&cl=1,,,Europe/Rome,0
74123,74123,PORTUENSE/BRECCIA,10 M. PRIMA SBOCCO VIA DELLA BRECCIA PR.CIV.1160,41.832803,12.370279,,http://muovi.roma.it/percorso/js?query=74123&cl=1,,,Europe/Rome,0
74124,74124,VIGNE NUOVE/MONTE RESEGONE,60 M. DOPO SBOCCO VIA MONTE RESEGONE DOPO CIV.268,41.952502,12.536332,,http://muovi.roma.it/percorso/js?query=74124&cl=1,,,Europe/Rome,0
74125,74125,PORTUENSE/ARZANA,25 M.DOPO CIVICO 1196 DOPO CALCESTRUZZI SUPERBETON,41.829636,12.366461,,http://muovi.roma.it/percorso/js?query=74125&cl=1,,,Europe/Rome,0
74126,74126,VIGNE NUOVE/CADIBONA,60 M. DOPO SBOCCO VIA R.VALENTINO DOPO CIVICO 408,41.954770,12.535998,,http://muovi.roma.it/percorso/js?query=74126&cl=1,,,Europe/Rome,0
74127,74127,VIGNE NUOVE/LUMIERE,ALTEZZA LGO F.LLI LUMIERE DOPO FRONTE CIVICO 511,41.959767,12.536347,,http://muovi.roma.it/percorso/js?query=74127&cl=1,,,Europe/Rome,0
74128,74128,LAURENTINA (MB),II CORSIA DA SX - 4 M. DALLA SOMMITA' SCIVOLO DISABILI - CAPOLINEA 31-N9,41.827097,12.480296,,http://muovi.roma.it/percorso/js?query=74128&cl=1,,,Europe/Rome,0
74129,74129,PORTUENSE/SENORBI,20 M. DOPO VIA SENORBI DOPO CIVICO 1252,41.828701,12.360057,,http://muovi.roma.it/percorso/js?query=74129&cl=1,,,Europe/Rome,0
74130,74130,ACQUA ACETOSA OSTIENSE,15 MT. DOPO FRONTE CIV.7,41.801683,12.479464,,http://muovi.roma.it/percorso/js?query=74130&cl=1,,,Europe/Rome,0
74131,74131,SETTEBAGNI/VIGNE NUOVE,200 M. DOPO VIA VIGNE NUOVE - 15 M. PRIMA FRONTE CIVICO 376,41.969909,12.544258,,http://muovi.roma.it/percorso/js?query=74131&cl=1,,,Europe/Rome,0
74133,74133,SETTEBAGNI/FANTONI,25 M. DOPO SBOCCO VIA G.FANTONI,41.966377,12.547853,,http://muovi.roma.it/percorso/js?query=74133&cl=1,,,Europe/Rome,0
74135,74135,PORTUENSE/MARA,65 M. DOPO VIA MARA,41.826204,12.355283,,http://muovi.roma.it/percorso/js?query=74135&cl=1,,,Europe/Rome,0
74136,74136,PORTUENSE/ARCONATI,20 M. DOPO VIA L.M.ARCONATI FRONTE CIVICO 1351,41.823322,12.352723,,http://muovi.roma.it/percorso/js?query=74136&cl=1,,,Europe/Rome,0
74137,74137,PORTUENSE/DOMUS DE MARIA,20 M.DOPO P.ZA DOMUS DE MARIA FRONTE CIVICO 1419,41.818956,12.347952,,http://muovi.roma.it/percorso/js?query=74137&cl=1,,,Europe/Rome,0
74138,74138,PORTUENSE/PONTE GALERIA (FL1),40 M. DOPO SBOCCO VIA E.LOMBARDINI FR.CIV.1438,41.817417,12.344281,,http://muovi.roma.it/percorso/js?query=74138&cl=1,,,Europe/Rome,0
74139,74139,TOR S. GIOVANNI/BUFALOTTA,10 M. PRIMA CIVICO 10,41.974598,12.552432,,http://muovi.roma.it/percorso/js?query=74139&cl=1,,,Europe/Rome,0
74141,74141,TOR S. GIOVANNI/BELCARI,25 M. DOPO VIA F.BELCARI,41.977865,12.557606,,http://muovi.roma.it/percorso/js?query=74141&cl=1,,,Europe/Rome,0
74142,74142,TOR S. GIOVANNI/NIGRO,30 M. PRIMA VIA NIGRO,41.979745,12.560662,,http://muovi.roma.it/percorso/js?query=74142&cl=1,,,Europe/Rome,0
74143,74143,PORTUENSE/ARCONATI,30 M. DOPO SBOCCO VIA L.M.ARCONATO DOPO CIV.1351,41.823598,12.353190,,http://muovi.roma.it/percorso/js?query=74143&cl=1,,,Europe/Rome,0
74144,74144,ACQUA ACETOSA OSTIENSE/CAMUS,10 MT. DOPO VIA CAMUS,41.805441,12.466602,,http://muovi.roma.it/percorso/js?query=74144&cl=1,,,Europe/Rome,0
74145,74145,PORTUENSE/MARA,15 M. PRIMA SBOCCO VIA MARA,41.826602,12.355565,,http://muovi.roma.it/percorso/js?query=74145&cl=1,,,Europe/Rome,0
74146,74146,PORTUENSE/SENORBI,15 M.DOPO SBOCCO VIA SENORBI PRIMA FRONTE CIV.1252,41.828589,12.360676,,http://muovi.roma.it/percorso/js?query=74146&cl=1,,,Europe/Rome,0
74147,74147,PORTUENSE/ARZANA,25 M. DOPO FR.CIV.1196 FR.CALCESTRUZZI SUPERBETON,41.830040,12.367013,,http://muovi.roma.it/percorso/js?query=74147&cl=1,,,Europe/Rome,0
74148,74148,TURRI,23 M. DOPO VIA ONOFRI,41.979215,12.563221,,http://muovi.roma.it/percorso/js?query=74148&cl=1,,,Europe/Rome,0
74149,74149,PORTUENSE/MURATELLA MEZZANA,80 M. DOPO FRONTE CIVICO 1118,41.834821,12.374253,,http://muovi.roma.it/percorso/js?query=74149&cl=1,,,Europe/Rome,0
74151,74151,PORTUENSE/BRECCIA,55 M. DOPO VIA DELLA BRECCIA DOPO CIVICO 1145,41.832878,12.370976,,http://muovi.roma.it/percorso/js?query=74151&cl=1,,,Europe/Rome,0
74152,74152,TOR S. GIOVANNI/BARAVALLE,35 M. DOPO FRONTE CIVICO 192,41.983894,12.567102,,http://muovi.roma.it/percorso/js?query=74152&cl=1,,,Europe/Rome,0
74153,74153,TOR S. GIOVANNI/CESARINA,25 M. PRIMA VIA DELLA CESARINA,41.986303,12.571621,,http://muovi.roma.it/percorso/js?query=74153&cl=1,,,Europe/Rome,0
74154,74154,PORTUENSE/TENUTA PISANA,50 M. DOPO SB.VIA TENUTA DELLA PISANA FR.CIV.1038,41.839903,12.381253,,http://muovi.roma.it/percorso/js?query=74154&cl=1,,,Europe/Rome,0
74155,74155,CENTRO RADIO NAZIONALE,25 M. DOPO FRONTE CENTRO RADIO NAZIONALE DOPO FR.CIVICO 282,41.982283,12.577190,,http://muovi.roma.it/percorso/js?query=74155&cl=1,,,Europe/Rome,0
74156,74156,CESARINA,350 M. PRIMA CENTRO RADIO NAZIONALE 350 M. PRIMA CIVICO 282,41.980231,12.579831,,http://muovi.roma.it/percorso/js?query=74156&cl=1,,,Europe/Rome,0
74157,74157,CESARINA 1,35 M. DOPO FRONTE CIVICO 212,41.973655,12.585040,,http://muovi.roma.it/percorso/js?query=74157&cl=1,,,Europe/Rome,0
74158,74158,PORTUENSE/G.R.A.,65 M. DOPO CIVICO 1019,41.841125,12.383994,,http://muovi.roma.it/percorso/js?query=74158&cl=1,,,Europe/Rome,0
74159,74159,CESARINA/FOSSO CESARINA,600 M. DOPO CIVICO 32,41.963554,12.577989,,http://muovi.roma.it/percorso/js?query=74159&cl=1,,,Europe/Rome,0
74160,74160,PORTUENSE/AZIENDA AGRICOLA,30 M. DOPO CIVICO 953,41.842403,12.388639,,http://muovi.roma.it/percorso/js?query=74160&cl=1,,,Europe/Rome,0
74161,74161,PORTUENSE/FOSSO MAGLIANA,65 M. DOPO CIVICO 881,41.843059,12.403961,,http://muovi.roma.it/percorso/js?query=74161&cl=1,,,Europe/Rome,0
74162,74162,CESARINA/NOMENTANA,30 M. PRIMA VIA NOMENTANA,41.958736,12.584007,,http://muovi.roma.it/percorso/js?query=74162&cl=1,,,Europe/Rome,0
74163,74163,PORTUENSE/PONTE PISANO,30 M.PRIMA SBOCCO VIA DEL PONTE PISANO FR.CIV.874,41.843057,12.408027,,http://muovi.roma.it/percorso/js?query=74163&cl=1,,,Europe/Rome,0
74164,74164,PORTUENSE/FOSSO MAGLIANA,65 M. DOPO VIA DEL FOSSO DELLA MAGLIANA,41.843629,12.410117,,http://muovi.roma.it/percorso/js?query=74164&cl=1,,,Europe/Rome,0
74165,74165,CURIONI/COLLINA LANCIANI,20 M. DOPO CIVICO 90,41.922289,12.533408,,http://muovi.roma.it/percorso/js?query=74165&cl=1,,,Europe/Rome,0
74166,74166,PORTUENSE/PIETRASANTA,15 M. DOPO CIVICO 837,41.844442,12.411560,,http://muovi.roma.it/percorso/js?query=74166&cl=1,,,Europe/Rome,0
74167,74167,PORTUENSE/VIGNE,70 M. DOPO VIA DELLE VIGNE ALTEZZA CIVICO 815,41.848416,12.420193,,http://muovi.roma.it/percorso/js?query=74167&cl=1,,,Europe/Rome,0
74168,74168,PORTUENSE/S. M. PISTOIESE,25 M. DOPO CIVICO 791,41.850085,12.422292,,http://muovi.roma.it/percorso/js?query=74168&cl=1,,,Europe/Rome,0
74169,74169,CURIONI/REPOSSI,20 M. DOPO VIA E.REPOSSI ALTEZZA CIVICO 77,41.923963,12.532859,,http://muovi.roma.it/percorso/js?query=74169&cl=1,,,Europe/Rome,0
74170,74170,PORTUENSE/CASETTA MATTEI,20 M. DOPO SBOCCO VIA CASETTA MATTEI FR.CIV.772,41.850832,12.424236,,http://muovi.roma.it/percorso/js?query=74170&cl=1,,,Europe/Rome,0
74171,74171,MONTI DI PIETRALATA,30 M. PRIMA SBOCCO VIA C.PERRIER FRONTE CIVICO 246,41.923199,12.531376,,http://muovi.roma.it/percorso/js?query=74171&cl=1,,,Europe/Rome,0
74172,74172,PORTUENSE/VILLA VECCHI,10 M.DOPO FRONTE CIVICO 746/A,41.851005,12.427317,,http://muovi.roma.it/percorso/js?query=74172&cl=1,,,Europe/Rome,0
74173,74173,PORTUENSE/VICOLO CLEMENTI,40 M. PRIMA VICOLO CLEMENTI PRIMA CIVICO 739,41.851030,12.429039,,http://muovi.roma.it/percorso/js?query=74173&cl=1,,,Europe/Rome,0
74175,74175,PORTUENSE/FANELLA,35 M. PRIMA SBOCCO VIA DELLA FANELLA ALT.CIVICO,41.851576,12.432356,,http://muovi.roma.it/percorso/js?query=74175&cl=1,,,Europe/Rome,0
74176,74176,PORTUENSE/TRULLO,60 M. DOPO VIA DEL TRULLO,41.852295,12.435843,,http://muovi.roma.it/percorso/js?query=74176&cl=1,,,Europe/Rome,0
74177,74177,LANCIANI/WINCKELMANN,40 M. PRIMA P.ZA WINCKELMANN - 30 M. DOPO CIVICO 51,41.921272,12.523532,,http://muovi.roma.it/percorso/js?query=74177&cl=1,,,Europe/Rome,0
74178,74178,PORTUENSE/CASALETTO,35 M. DOPO VIA S.PANTALEO CAMPANO ALTEZZA CIVICO 673,41.853390,12.437513,,http://muovi.roma.it/percorso/js?query=74178&cl=1,,,Europe/Rome,0
74180,74180,STRAMPELLI,PIAZZOLA 160 M. DOPO CIVICO 238 - CAPOLINEA 703-703DS,41.723197,12.481800,,http://muovi.roma.it/percorso/js?query=74180&cl=1,,,Europe/Rome,0
74181,74181,STRAMPELLI/BUONANNI,25 M. DOPO VIA F.BUONANNI PRIMA FRONTE CIVICO 220,41.719271,12.483759,,http://muovi.roma.it/percorso/js?query=74181&cl=1,,,Europe/Rome,0
74182,74182,STRAMPELLI/TENUTA ROSANNA,10 M. PRIMA CIVICO 187,41.716072,12.491111,,http://muovi.roma.it/percorso/js?query=74182&cl=1,,,Europe/Rome,0
74183,74183,STRAMPELLI/GIGLIO TOS,80 M. DOPO CIVICO  173,41.715356,12.496277,,http://muovi.roma.it/percorso/js?query=74183&cl=1,,,Europe/Rome,0
74184,74184,STRAMPELLI/BERLESE,PRIMA VIA P.PAVESI ALTEZZA CIVICO 145,41.717676,12.502708,,http://muovi.roma.it/percorso/js?query=74184&cl=1,,,Europe/Rome,0
74185,74185,STRAMPELLI/CHIESA,75 M.DOPO CHIESA PARROCCHIALE,41.718254,12.505252,,http://muovi.roma.it/percorso/js?query=74185&cl=1,,,Europe/Rome,0
74186,74186,STRAMPELLI/TENUTA BALDASSARI,30 M. DOPO CIVICO 55,41.719351,12.510775,,http://muovi.roma.it/percorso/js?query=74186&cl=1,,,Europe/Rome,0
74187,74187,STRAMPELLI/LAURENTINA,25 M. PRIMA VIA LAURENTINA,41.722554,12.513552,,http://muovi.roma.it/percorso/js?query=74187&cl=1,,,Europe/Rome,0
74188,74188,OSTIENSE/STAZ.NE ACILIA (RL),15 M.PRIMA SBOCCO V. MONTI S.PAOLO - II PEDANA DA DX - CAPOLINEA 012,41.783948,12.360503,,http://muovi.roma.it/percorso/js?query=74188&cl=1,,,Europe/Rome,0
74189,74189,LAURENTINA/ALPE BIS,30 M.DOPO CIVICO 1821,41.727077,12.509485,,http://muovi.roma.it/percorso/js?query=74189&cl=1,,,Europe/Rome,0
74190,74190,PETRA/CIVICO 224,ALTEZZA CIVICO 224,41.788309,12.338784,,http://muovi.roma.it/percorso/js?query=74190&cl=1,,,Europe/Rome,0
74192,74192,LAURENTINA/BELLOSGUARDO,150 M. DOPO SBOCCO VIA BELLOSGUARDO,41.743175,12.503904,,http://muovi.roma.it/percorso/js?query=74192&cl=1,,,Europe/Rome,0
74194,74194,LAURENTINA/BOSCOTRECASE,15 M. DOPO VIA S.SERENA DOPO CIVICO 1531,41.748930,12.501537,,http://muovi.roma.it/percorso/js?query=74194&cl=1,,,Europe/Rome,0
74195,74195,LAURENTINA/MANDRIOLA,15 M. DOPO CIVICO N. 1351,41.761050,12.500337,,http://muovi.roma.it/percorso/js?query=74195&cl=1,,,Europe/Rome,0
74202,74202,LANCIANI/DE PETRA,20 M. DOPO VIA G.DE PETRA ALTEZZA CIVICO 62,41.921011,12.524589,,http://muovi.roma.it/percorso/js?query=74202&cl=1,,,Europe/Rome,0
74204,74204,MONTI DI PIETRALATA,20 M. PRIMA VIA C.PERRIER  FRONTE CIVICO 137,41.922464,12.531210,,http://muovi.roma.it/percorso/js?query=74204&cl=1,,,Europe/Rome,0
74206,74206,CURIONI/DE LORENZO,40 M. PRIMA VIA DE LORENZO DOPO CIVICO 56,41.923676,12.532791,,http://muovi.roma.it/percorso/js?query=74206&cl=1,,,Europe/Rome,0
74207,74207,CURIONI/PENTA,120 M. PRIMA VIA E.REPOSSI DOPO FRONTE CIVICO 90,41.922448,12.533461,,http://muovi.roma.it/percorso/js?query=74207&cl=1,,,Europe/Rome,0
74210,74210,LAURENTINA/CASALE VALLERANO,160 M. PRIMA VIA TOR PAGNOTTA,41.801879,12.481570,,http://muovi.roma.it/percorso/js?query=74210&cl=1,,,Europe/Rome,0
74211,74211,LAURENTINA/CASALI S. SISTO,80 M. DOPO SBOCCO VIA LINATI,41.805552,12.484009,,http://muovi.roma.it/percorso/js?query=74211&cl=1,,,Europe/Rome,0
74214,74214,PETRA/CIVICO 258,ALTEZZA CIVICO 258,41.790308,12.335857,,http://muovi.roma.it/percorso/js?query=74214&cl=1,,,Europe/Rome,0
74215,74215,LGT M.LLO DIAZ/PONTE MILVIO,60 M. DOPO P.LE PONTE MILVIO,41.936220,12.465260,,http://muovi.roma.it/percorso/js?query=74215&cl=1,,,Europe/Rome,0
74217,74217,CORTINA D'AMPEZZO/CALDONAZZO,50 M. DOPO VIA CALDONAZZO PRIMA CIVICO 54,41.952346,12.451308,,http://muovi.roma.it/percorso/js?query=74217&cl=1,,,Europe/Rome,0
74218,74218,PETRA/CIVICO 300,FRONTE CIVICO 300,41.791745,12.335452,,http://muovi.roma.it/percorso/js?query=74218&cl=1,,,Europe/Rome,0
74219,74219,CORTINA D'AMPEZZO/VALDIERI,50 M. PRIMA SBOCCO VIA VALDIERI DOPO CIVICO 92,41.951257,12.447747,,http://muovi.roma.it/percorso/js?query=74219&cl=1,,,Europe/Rome,0
74220,74220,CORTINA D'AMPEZZO/PRIMIERO,50 M. DOPO VIA FIERA DI PRIMIERO PRIMA CIVICO 140,41.950416,12.444423,,http://muovi.roma.it/percorso/js?query=74220&cl=1,,,Europe/Rome,0
74221,74221,CORTINA D'AMPEZZO/MISURINA,65 M. PRIMA SBOCCO VIA MISURINA PRIMA CIVICO 164,41.948369,12.443634,,http://muovi.roma.it/percorso/js?query=74221&cl=1,,,Europe/Rome,0
74222,74222,CORTINA D'AMPEZZO/BRUNICO,65 M. DOPO VIA VALLOMBROSA DOPO CIVICO 186,41.946627,12.441129,,http://muovi.roma.it/percorso/js?query=74222&cl=1,,,Europe/Rome,0
74223,74223,CORTINA D'AMPEZZO/CAVALESE,15 M. PRIMA CIVICO 250,41.943605,12.438516,,http://muovi.roma.it/percorso/js?query=74223&cl=1,,,Europe/Rome,0
74225,74225,FORTE TRIONFALE/PASCOLATO,15 M.DOPO  VIA MARIA PEZZE'PASCOLATO ALTEZZA CIVICO 7,41.938301,12.432572,,http://muovi.roma.it/percorso/js?query=74225&cl=1,,,Europe/Rome,0
74226,74226,LAURENTINA/CECCHIGNOLA,25 M. DOPO SBOCCO VIA DEI LANCIAFIAMME,41.813709,12.485144,,http://muovi.roma.it/percorso/js?query=74226&cl=1,,,Europe/Rome,0
74228,74228,TRIONFALE/TENUTA S. AGATA,50 M. DOPO VIA TENUTA S.AGATA,41.937483,12.427267,,http://muovi.roma.it/percorso/js?query=74228&cl=1,,,Europe/Rome,0
74229,74229,LAURENTINA/CASALI S. SISTO,10 M. PRIMA VIA LINATI,41.805454,12.483436,,http://muovi.roma.it/percorso/js?query=74229&cl=1,,,Europe/Rome,0
74230,74230,LAURENTINA/CASALE VALLERANO,40 M. DOPO VIA CASALE VALLERANO DOPO CIVICO 912/E,41.800408,12.480909,,http://muovi.roma.it/percorso/js?query=74230&cl=1,,,Europe/Rome,0
74236,74236,PINETA SACCHETTI/ACQUA PAOLA,40 M. DOPO VIA ACQUA PAOLA,41.933245,12.426202,,http://muovi.roma.it/percorso/js?query=74236&cl=1,,,Europe/Rome,0
74237,74237,PINETA SACCHETTI/VILLA MAGGIORANI,40 M. DOPO VIA VILLA MAGGIORANI,41.930907,12.426306,,http://muovi.roma.it/percorso/js?query=74237&cl=1,,,Europe/Rome,0
74239,74239,PINETA SACCHETTI/GEMELLI (H),30 M. PRIMA VIA EMMA PERODI,41.928762,12.426430,,http://muovi.roma.it/percorso/js?query=74239&cl=1,,,Europe/Rome,0
74243,74243,PINETA SACCHETTI/MONTIGLIO,10 M. DOPO CIVICO 177,41.925077,12.425255,,http://muovi.roma.it/percorso/js?query=74243&cl=1,,,Europe/Rome,0
74245,74245,PINETA SACCHETTI/S. CLETO PAPA,15 M. DOPO CIVICO 157,41.921742,12.423343,,http://muovi.roma.it/percorso/js?query=74245&cl=1,,,Europe/Rome,0
74248,74248,PINETA SACCHETTI/CALASANZIANE,35 M. DOPO VIA DELLE CASALANZIANE,41.918152,12.422320,,http://muovi.roma.it/percorso/js?query=74248&cl=1,,,Europe/Rome,0
74250,74250,LAURENTINA/BOSCOTRECASE,5 M.DOPO SBOCCO VIA S.SERENA,41.748539,12.501510,,http://muovi.roma.it/percorso/js?query=74250&cl=1,,,Europe/Rome,0
74251,74251,LAURENTINA/CIVICO 1569,20 M. PRIMA FRONTE CIVICO 1569,41.745467,12.503465,,http://muovi.roma.it/percorso/js?query=74251&cl=1,,,Europe/Rome,0
74252,74252,CAVE DI PIETRALATA/GALANTARA,80 M. CIRCA DOPO VIA G.GALANTARA - ALTEZZA CIV. 94,41.910803,12.539252,,http://muovi.roma.it/percorso/js?query=74252&cl=1,,,Europe/Rome,0
74255,74255,LAURENTINA/ALPE BIS,25 M. DOPO FRONTE CIVICO 1823,41.726615,12.509822,,http://muovi.roma.it/percorso/js?query=74255&cl=1,,,Europe/Rome,0
74256,74256,STRAMPELLI/LAURENTINA,45 M. DOPO VIA LAURENTINA,41.722477,12.513341,,http://muovi.roma.it/percorso/js?query=74256&cl=1,,,Europe/Rome,0
74257,74257,STRAMPELLI/TENUTA BALDASSARI,10 M. DOPO FRONTE CIVICO 57,41.719180,12.510193,,http://muovi.roma.it/percorso/js?query=74257&cl=1,,,Europe/Rome,0
74258,74258,STRAMPELLI/CHIESA,25 M.PRIMA FRONTE CHIESA PARROCCHIALE,41.718302,12.504592,,http://muovi.roma.it/percorso/js?query=74258&cl=1,,,Europe/Rome,0
74260,74260,STRAMPELLI/BERLESE,25 M. DOPO VIA A.BERLESE  DOPO FRONTE CIVICO 121,41.718025,12.503251,,http://muovi.roma.it/percorso/js?query=74260&cl=1,,,Europe/Rome,0
74262,74262,STRAMPELLI/GIGLIO TOS,FRONTE CIVICO 175,41.715541,12.494227,,http://muovi.roma.it/percorso/js?query=74262&cl=1,,,Europe/Rome,0
74263,74263,STRAMPELLI/TENUTA ROSANNA,30 M. DOPO CIVICO 190,41.716268,12.490818,,http://muovi.roma.it/percorso/js?query=74263&cl=1,,,Europe/Rome,0
74265,74265,STRAMPELLI/BUONANNI,30 M. DOPO SBOCCO VIA F.BUONANNI DOPO CIVICO 228,41.719757,12.483545,,http://muovi.roma.it/percorso/js?query=74265&cl=1,,,Europe/Rome,0
74267,74267,PINETA SACCHETTI/CALASANZIANE,20 M. DOPO SBOCCO VIA CASALANZIANE,41.918889,12.422905,,http://muovi.roma.it/percorso/js?query=74267&cl=1,,,Europe/Rome,0
74268,74268,PINETA SACCHETTI/S. CLETO PAPA,15 M. DOPO FRONTE CIVICO 159,41.922888,12.424463,,http://muovi.roma.it/percorso/js?query=74268&cl=1,,,Europe/Rome,0
74269,74269,MONTIGLIO V.,55 M. DOPO VIA DELLA PINETA SACCHETTI,41.923555,12.425365,,http://muovi.roma.it/percorso/js?query=74269&cl=1,,,Europe/Rome,0
74271,74271,PINETA SACCHETTI/GEMELLI (H),25 M. DOPO FRONTE CIVICO 203,41.928216,12.426986,,http://muovi.roma.it/percorso/js?query=74271&cl=1,,,Europe/Rome,0
74272,74272,PINETA SACCHETTI/VILLA MAGGIORANI,25 M. DOPO SBOCCO VIA VILLA MAGGIORANI,41.931932,12.426627,,http://muovi.roma.it/percorso/js?query=74272&cl=1,,,Europe/Rome,0
74277,74277,FORTE TRIONFALE/PASCOLATO,20 M. DOPO CIVICO 26 ALTEZZA SBOCCO VIA MALCESINE,41.939054,12.433326,,http://muovi.roma.it/percorso/js?query=74277&cl=1,,,Europe/Rome,0
74278,74278,CORTINA D'AMPEZZO/PIOMBINO,85 M. DOPO SBOCCO VIA CASALE PIOMBINO PRIMA CIVICO 377,41.942080,12.435659,,http://muovi.roma.it/percorso/js?query=74278&cl=1,,,Europe/Rome,0
74279,74279,CORTINA D'AMPEZZO/CAVALESE,25 M. DOPO CIVICO 269,41.943808,12.438535,,http://muovi.roma.it/percorso/js?query=74279&cl=1,,,Europe/Rome,0
74280,74280,CORTINA D'AMPEZZO/BRUNICO,70 M. DOPO VIA BRUNICO PRIMA CIVICO 287,41.946608,12.441635,,http://muovi.roma.it/percorso/js?query=74280&cl=1,,,Europe/Rome,0
74281,74281,CORTINA D'AMPEZZO/MISURINA,25 M. PRIMA VIA MISURINA DOPO CIVICO 195,41.947529,12.443664,,http://muovi.roma.it/percorso/js?query=74281&cl=1,,,Europe/Rome,0
74282,74282,CORTINA D'AMPEZZO/PRIMIERO,20 M. DOPO VIA VALLE SOLE ALT.SBOCCO VIA FIERA DI PRIMIERO,41.950588,12.445071,,http://muovi.roma.it/percorso/js?query=74282&cl=1,,,Europe/Rome,0
74283,74283,CORTINA D'AMPEZZO/VALDIERI,50 M. DOPO VIA VALDIERI DOPO CIVICO 109,41.951619,12.446631,,http://muovi.roma.it/percorso/js?query=74283&cl=1,,,Europe/Rome,0
